id,symbol,name,image,current_price,market_cap,market_cap_rank,fully_diluted_valuation,total_volume,high_24h,low_24h,price_change_24h,price_change_percentage_24h,market_cap_change_24h,market_cap_change_percentage_24h,circulating_supply,total_supply,max_supply,ath,ath_change_percentage,ath_date,atl,atl_change_percentage,atl_date,roi,last_updated,roi_times,roi_currency,roi_percentage
fantom,ftm,Fantom,https://coin-images.coingecko.com/coins/images/4001/large/Fantom_round.png?1696504642,0.426865,1197201518,66,1355780992,128925912,0.432825,0.420329,0.00471856,1.11775,13669446.0,1.15497,2803634835.52659,3175000000.0,3175000000.0,3.46,-87.73053,2021-10-28T05:19:39.845Z,0.00190227,22207.49004,2020-03-13T02:25:38.280Z,,2024-08-31T18:15:37.830Z,13.228821384177543,usd,1322.8821384177543
helium,hnt,Helium,https://coin-images.coingecko.com/coins/images/4284/large/Helium_HNT.png?1696504894,7.06,1194730892,67,1573993693,22029975,7.33,6.76,0.301206,4.45485,53001947.0,4.64225,169266871.961454,223000000.0,223000000.0,54.88,-87.14069,2021-11-12T23:08:25.301Z,0.113248,6131.30477,2020-04-18T00:19:10.902Z,,2024-08-31T18:15:39.067Z,,,
solv-btc,solvbtc,Solv Protocol SolvBTC,https://coin-images.coingecko.com/coins/images/36800/large/solvBTC.png?1719810684,59027.0,1131380075,69,1131380075,957758,59437.0,58448.0,440.16,0.7513,40529312.0,3.71539,19167.1856738387,19167.1856738387,21000000.0,70898.0,-16.77354,2024-06-05T16:15:24.629Z,49058.0,20.27789,2024-08-05T06:28:45.311Z,,2024-08-31T18:14:30.060Z,,,
algorand,algo,Algorand,https://coin-images.coingecko.com/coins/images/4380/large/download.png?1696504978,0.124287,1022552733,70,1022552744,36313589,0.128867,0.123538,-0.000832631427671357,-0.66547,-4723873.70792985,-0.45984,8227598736.94678,8227598830.48457,10000000000.0,3.56,-96.52277,2019-06-20T14:51:19.480Z,0.087513,41.49743,2023-09-11T19:42:08.247Z,,2024-08-31T18:15:34.013Z,-0.948213853323383,usd,-94.82138533233831
jupiter-exchange-solana,jup,Jupiter,https://coin-images.coingecko.com/coins/images/34188/large/jup.png?1704266489,0.742633,1003307040,71,7431904001,60277673,0.765206,0.737493,-0.004474346508084537,-0.59889,-3782660.320091009,-0.3756,1350000000.0,10000000000.0,10000000000.0,2.0,-62.88475,2024-01-31T15:02:47.304Z,0.457464,62.26628,2024-02-21T18:31:05.083Z,,2024-08-31T18:15:39.751Z,,,
kucoin-shares,kcs,KuCoin,https://coin-images.coingecko.com/coins/images/1047/large/sa9z79.png?1696502152,8.29,978632806,72,1186019993,69327,8.44,8.26,0.0218388,0.26405,5834071.0,0.59972,117971705.288477,142971705.288477,,28.83,-71.23709,2021-12-01T15:09:35.541Z,0.342863,2318.54994,2019-02-07T00:00:00.000Z,,2024-08-31T18:15:40.332Z,,,
gatechain-token,gt,Gate,https://coin-images.coingecko.com/coins/images/8183/large/gate.png?1696508395,7.47,974371118,73,2242351606,664631,7.5,7.42,0.03809468,0.51233,7938796.0,0.82145,130359277.55886991,300000000.0,,12.94,-42.18127,2021-05-12T11:39:16.531Z,0.25754,2805.49521,2020-03-13T02:18:02.481Z,,2024-08-31T18:15:38.704Z,,,
pyth-network,pyth,Pyth Network,https://coin-images.coingecko.com/coins/images/31924/large/pyth.png?1701245725,0.269603,974360617,74,2687899654,18828692,0.279022,0.267834,-0.001036188956444084,-0.38287,-4329643.5669721365,-0.44239,3624988810.73971,10000000000.0,10000000000.0,1.2,-77.46749,2024-03-16T07:01:15.357Z,0.22352,20.60288,2024-08-05T11:30:50.894Z,,2024-08-31T18:15:41.250Z,,,
sei-network,sei,Sei,https://coin-images.coingecko.com/coins/images/28205/large/Sei_Logo_-_Transparent.png?1696527207,0.285705,942910457,75,2857304414,87981497,0.298232,0.282185,-0.004133217541632206,-1.42604,-12786336.15764141,-1.33791,3300000000.0,10000000000.0,,1.14,-75.05462,2024-03-16T02:30:23.904Z,0.095364,198.12895,2023-10-19T08:05:30.655Z,,2024-08-31T18:15:32.017Z,,,
renzo-restaked-eth,ezeth,Renzo Restaked ETH,https://coin-images.coingecko.com/coins/images/34753/large/Ezeth_logo_circle.png?1713496404,2548.79,942544719,76,943444835,14177166,2576.21,2513.58,35.2,1.40058,-12920383.469106317,-1.35226,369908.119029052,370261.375931644,,4106.74,-37.86821,2024-03-12T00:44:29.429Z,2198.04,16.08492,2024-01-26T08:09:59.848Z,,2024-08-31T18:15:41.527Z,,,
lido-dao,ldo,Lido DAO,https://coin-images.coingecko.com/coins/images/13573/large/Lido_DAO.png?1696513326,1.049,939766750,77,1049685621,68894483,1.074,1.042,0.00455365,0.43598,6417421.0,0.68757,895284007.681059,1000000000.0,1000000000.0,7.3,-85.6789,2021-08-20T08:35:20.158Z,0.40615,157.50396,2022-06-18T20:55:12.035Z,,2024-08-31T18:15:40.316Z,,,
paypal-usd,pyusd,PayPal USD,https://coin-images.coingecko.com/coins/images/31212/large/PYUSD_Logo_%282%29.png?1696530039,0.999391,925969310,78,925969310,3034040,1.002,0.996795,-0.001458220015611911,-0.1457,-55551239.07142663,-5.65971,926499659.606369,926499659.606369,,1.021,-1.93938,2023-10-23T22:44:57.056Z,0.972731,2.90008,2024-01-03T12:05:24.231Z,,2024-08-31T18:15:37.890Z,,,
jasmycoin,jasmy,JasmyCoin,https://coin-images.coingecko.com/coins/images/13876/large/JASMY200x200.jpg?1696513620,0.01898787,919200933,79,949195512,50606708,0.01972771,0.01880494,1.128e-05,0.05946,2750220.0,0.30009,48419999999.3058,50000000000.0,50000000000.0,4.79,-99.60626,2021-02-16T03:53:32.207Z,0.00275026,585.76669,2022-12-29T20:41:09.113Z,,2024-08-31T18:15:39.569Z,,,
quant-network,qnt,Quant,https://coin-images.coingecko.com/coins/images/3370/large/5ZOu7brX_400x400.jpg?1696504070,62.95,915661224,80,919962264,11631010,64.65,62.72,0.055528,0.08829,1913345.0,0.2094,14544176.164091088,14612493.0,14612493.0,427.42,-85.28208,2021-09-11T09:15:00.668Z,0.215773,29054.51487,2018-08-23T00:00:00.000Z,,2024-08-31T18:15:41.353Z,9.806133266300671,eth,980.6133266300671
celestia,tia,Celestia,https://coin-images.coingecko.com/coins/images/31967/large/tia.jpg?1696530772,4.43,915555926,81,4698383068,59251278,4.62,4.38,0.04411112,1.00534,7906246.0,0.87107,207892842.818255,1066849315.06825,,20.85,-78.80594,2024-02-10T14:30:02.495Z,2.08,112.10202,2023-10-31T15:14:31.951Z,,2024-08-31T18:15:37.711Z,,,
ondo-finance,ondo,Ondo,https://coin-images.coingecko.com/coins/images/26580/large/ONDO.png?1696525656,0.630107,909531440,82,6299720603,34019803,0.655401,0.625366,-0.004978197351698911,-0.78386,-5489608.925778627,-0.59994,1443764727.588207,10000000000.0,10000000000.0,1.48,-57.47451,2024-06-03T08:29:55.744Z,0.082171,665.29142,2024-01-18T12:14:30.524Z,,2024-08-31T18:15:40.972Z,,,
ronin-bridged-weth-ronin,weth,Ronin Bridged WETH (Ronin),https://coin-images.coingecko.com/coins/images/39716/large/WETH.PNG?1723731945,2509.99,905406464,83,905406464,446038,2539.44,2471.88,38.11,1.54171,13830942.0,1.55129,360699.586558314,360699.586558314,,2807.8,-10.5284,2024-08-24T17:07:47.789Z,2425.31,3.58214,2024-08-28T01:46:06.015Z,,2024-08-31T18:15:32.502Z,,,
coredaoorg,core,Core,https://coin-images.coingecko.com/coins/images/28938/large/file_589.jpg?1701868471,0.943306,854298723,84,1977129265,32273020,0.998616,0.939142,-0.03616581720319345,-3.69238,-30201931.55972135,-3.41457,907389996.599299,2100000000.0,2100000000.0,6.14,-84.64373,2023-02-08T12:55:39.828Z,0.334237,182.26444,2023-11-03T01:20:55.441Z,,2024-08-31T18:15:36.574Z,,,
ether-fi-staked-eth,eeth,ether.fi Staked ETH,https://coin-images.coingecko.com/coins/images/33049/large/ether.fi_eETH.png?1700473063,2502.12,854146016,85,4920758038,38377,2534.95,2472.5,29.62,1.19812,-38527549.57200992,-4.31597,341326.4131134812,1966390.59271054,,5307.23,-52.7603,2024-08-06T16:16:30.007Z,2155.76,16.2988,2024-02-08T11:26:30.368Z,,2024-08-31T18:15:39.578Z,,,
flow,flow,Flow,https://coin-images.coingecko.com/coins/images/13446/large/5f6294c0c7a8cda55cb1c936_Flow_Wordmark.png?1696513210,0.557868,852598864,86,852598864,19798113,0.561645,0.542451,0.01541671,2.84205,23246663.0,2.80299,1528897406.12668,1528897406.12668,,42.4,-98.69016,2021-04-05T13:49:10.098Z,0.391969,41.67807,2023-09-11T19:41:06.528Z,,2024-08-31T18:15:38.723Z,,,
notcoin,not,Notcoin,https://coin-images.coingecko.com/coins/images/33453/large/rFmThDiD_400x400.jpg?1701876350,0.00825205,845289014,87,845289014,106025947,0.00846691,0.00807641,0.00017564,2.17473,18203347.0,2.2009,102474435128.208,102474435128.208,102719221714.0,0.02836145,-70.97517,2024-06-02T18:00:38.587Z,0.00461057,78.54346,2024-05-24T07:12:14.147Z,,2024-08-31T18:15:40.720Z,,,
bitcoin-cash-sv,bsv,Bitcoin SV,https://coin-images.coingecko.com/coins/images/6799/large/BSV.png?1696507128,42.31,835539054,88,888411432,9198634,43.17,42.02,-0.028060565066226673,-0.06628,-79751.53495848179,-0.00954,19750218.75,21000000.0,21000000.0,489.75,-91.38193,2021-04-16T17:09:04.630Z,21.43,96.9087,2023-06-10T04:32:12.266Z,,2024-08-31T18:15:36.003Z,,,
klay-token,klay,Klaytn,https://coin-images.coingecko.com/coins/images/9672/large/klaytn.png?1696509742,0.141504,821908565,89,822097023,36128765,0.145868,0.138176,-0.00269603111652389,-1.86965,-14658498.392548203,-1.75222,5806693656.94806,5808025090.68808,,4.34,-96.75234,2021-03-30T03:44:28.828Z,0.06044,133.14677,2020-04-29T08:19:34.574Z,,2024-08-31T18:15:12.015Z,,,
bittorrent,btt,BitTorrent,https://coin-images.coingecko.com/coins/images/22457/large/btt_logo.png?1696521780,8.48624e-07,821680323,90,840140997,21453747,8.71696e-07,8.42848e-07,5.067e-09,0.60064,2205624.0,0.26915,968246428571000.0,990000000000000.0,990000000000000.0,3.43e-06,-75.28106,2022-01-21T04:00:31.909Z,3.65368e-07,132.14714,2023-10-13T05:10:41.241Z,,2024-08-31T18:15:36.599Z,,,
based-brett,brett,Brett,https://coin-images.coingecko.com/coins/images/35529/large/1000050750.png?1709031995,0.080464,796740655,91,796740655,11650080,0.082245,0.080033,0.00018219,0.22693,2929854.0,0.36909,9910172747.16677,9910172747.17597,9999998988.0,0.193328,-58.27762,2024-06-09T12:55:51.835Z,0.00084753,9417.2123,2024-02-29T08:40:24.951Z,,2024-08-31T18:15:34.123Z,,,
elrond-erd-2,egld,MultiversX,https://coin-images.coingecko.com/coins/images/12335/large/egld-token-logo.png?1696512162,28.92,791685995,92,791835090,19593832,30.55,28.55,0.340881,1.19292,10297527.0,1.31785,27356769.0,27361921.0,31415926.0,545.64,-94.70855,2021-11-23T10:33:26.737Z,6.51,343.73369,2020-10-07T01:44:53.554Z,,2024-08-31T18:15:37.277Z,,,
fasttoken,ftn,Fasttoken,https://coin-images.coingecko.com/coins/images/28478/large/lightenicon_200x200.png?1696527472,2.42,788440332,93,2134219333,67112531,2.43,2.4,0.01120375,0.46447,4504786.0,0.57464,325096620.37373453,880000000.0,1000000000.0,2.6,-6.62592,2024-08-27T18:23:15.020Z,0.398142,508.59334,2023-01-21T10:15:39.503Z,,2024-08-31T18:15:38.741Z,,,
mantra-dao,om,MANTRA,https://coin-images.coingecko.com/coins/images/12151/large/OM_Token.png?1696511991,0.907306,765318216,94,806823079,15688017,0.947697,0.900832,0.00158964,0.17551,1797903.0,0.23548,843162368.65,888888888.0,888888888.0,1.41,-36.00165,2024-07-21T23:11:14.036Z,0.01726188,5141.99123,2023-10-12T17:25:09.068Z,,2024-08-31T18:15:40.381Z,,,
beam-2,beam,Beam,https://coin-images.coingecko.com/coins/images/32417/large/chain-logo.png?1698114384,0.01477741,755160933,95,920683015,20743946,0.01607877,0.01469052,-0.000562570016918059,-3.66735,-26157545.40801394,-3.34787,51209507703.0,62434008330.0,62434008330.0,0.04416304,-66.58848,2024-03-10T10:40:22.381Z,0.0043383,240.12259,2023-10-29T08:20:14.064Z,,2024-08-31T18:15:36.205Z,,,
usdd,usdd,USDD,https://coin-images.coingecko.com/coins/images/25380/large/UUSD.jpg?1696524513,0.999333,752883138,96,752883138,1451975,1.004,0.997258,-0.001623607545160555,-0.16221,-758138.3638045788,-0.1006,753143489.943277,753143489.943277,,1.052,-4.90138,2023-10-23T22:45:25.398Z,0.928067,7.77945,2022-06-19T16:15:11.558Z,,2024-08-31T18:15:33.284Z,,,
flare-networks,flr,Flare,https://coin-images.coingecko.com/coins/images/28624/large/FLR-icon200x200.png?1696527609,0.01611768,748609456,97,1651343999,3656681,0.01623738,0.01588397,8.265e-05,0.51541,4734737.0,0.6365,46457513327.8185,102479784658.01,,0.150073,-89.26514,2023-01-10T03:14:05.921Z,0.00827405,94.70655,2023-10-19T03:35:41.663Z,,2024-08-31T18:14:22.592Z,,,
gala,gala,GALA,https://coin-images.coingecko.com/coins/images/12493/large/GALA_token_image_-_200PNG.png?1709725869,0.01908278,732045092,98,732046976,84845522,0.02015394,0.01891963,-0.000549802704999762,-2.80046,-19149261.711804748,-2.54918,38317553595.7356,38317652163.8643,50000000000.0,0.824837,-97.69364,2021-11-26T01:03:48.731Z,0.00013475,14017.82273,2020-12-28T08:46:48.367Z,,2024-08-31T18:15:39.355Z,,,
eos,eos,EOS,https://coin-images.coingecko.com/coins/images/738/large/eos-eos-logo.png?1696501893,0.482048,728940520,99,1012611563,53464837,0.490382,0.479114,-0.00018838599153348,-0.03907,39232.0,0.00538,1511710066.0114,2100000000.0,2100000000.0,22.71,-97.88081,2018-04-29T07:50:33.540Z,0.408029,17.95619,2024-08-05T06:45:13.453Z,,2024-08-31T18:15:38.095Z,-0.5130831979362708,usd,-51.30831979362708
axie-infinity,axs,Axie Infinity,https://coin-images.coingecko.com/coins/images/13029/large/axie_infinity_logo.png?1696512817,4.72,704951835,100,1275711110,18315359,4.83,4.7,0.0219727,0.46749,3819722.0,0.54479,149200703.7667,270000000.0,270000000.0,164.9,-97.14537,2021-11-06T19:29:29.482Z,0.123718,3704.7969,2020-11-06T08:05:43.662Z,,2024-08-31T18:15:34.722Z,,,
